Layer,Name,GEOID,Longitude,Latitude,SNP_2018-2022,SNQ_2018-2022,TNF_2018-2022,UMP_2018-2022,VET_2018-2022,VHA_2018-2022,UNS_2018-2022,POP_2018-2022
Census tract,Tract 2423,17031242300,-87.67960030,41.89950650,1.740139211136891,100.0,0.0,1.9151333082989117,2.6232616940581543,1.6294349540078843,3.8107752956636007,3805.0
Census tract,Tract 2424,17031242400,-87.68449000,41.89942190,3.485254691689008,76.51515151515152,3.284182305630027,1.98019801980198,1.2370311252992818,2.698706099815157,6.395563770794824,2705.0
Census tract,Tract 2425,17031242500,-87.68931910,41.89944550,3.83864671437866,95.2941176470588,1.1060507482108002,3.094855305466238,0.8732099196646874,0.7373271889400922,14.47004608294931,3255.0
Census tract,Tract 2426,17031242600,-87.69419700,41.90056000,17.873651771956855,46.859083191850594,4.892141756548536,6.487968321657021,2.2304832713754648,0.3809869375907111,5.460812772133527,5512.0
Census tract,Tract 2427,17031242700,-87.69937420,41.89742540,25.78616352201258,3.64963503649635,6.79245283018868,1.606805293005671,0.4084411164057182,0.0,5.117038649972782,1837.0
Census tract,Tract 2428,17031242800,-87.69032370,41.89263200,4.328358208955224,80.76923076923077,5.522388059701493,2.2660098522167487,1.6129032258064515,0.2068965517241379,3.2413793103448274,1450.0
Census tract,Tract 2429,17031242900,-87.68428960,41.89219550,3.290246768507638,100.0,3.290246768507638,2.693125442948264,2.063106796116505,0.7381889763779528,3.297244094488189,2032.0
Census tract,Tract 2430,17031243000,-87.67939810,41.89227530,13.881019830028327,100.0,0.6610009442870632,4.16403785488959,1.633486472690148,0.2699055330634278,7.28744939271255,2223.0
Census tract,Tract 2431,17031243100,-87.67450680,41.89235460,5.4910242872228086,48.07692307692308,2.428722280887012,4.291287386215865,1.154480483782298,0.0,2.871699861046781,2159.0
Census tract,Tract 2432,17031243200,-87.66962380,41.89243270,1.8709073900841908,88.23529411764706,2.245088868101029,2.1517553793884483,0.5020080321285141,0.3454231433506045,4.922279792746114,2329.0
Census tract,Tract 2433,17031243300,-87.66473880,41.89247810,7.972665148063782,83.54430379746836,7.517084282460136,2.806824435883324,0.7021063189568706,0.0,11.597374179431071,2285.0
Census tract,Tract 2434,17031243400,-87.65985400,41.89256600,11.235955056179774,41.30434782608695,1.75561797752809,3.5426008968609866,0.831129580657348,0.0,4.810644831115661,2931.0
Census tract,Tract 2435,17031243500,-87.65252270,41.89264940,3.974082073434125,47.32142857142857,3.326133909287257,4.545454545454546,1.1808118081180812,0.3722356032406393,4.291657543245019,4567.0
Census tract,Tract 2502,17031250200,-87.75107300,41.91235080,28.85682574916759,45.74898785425101,2.108768035516093,12.687687687687689,5.411255411255411,3.2448377581120944,15.40478531628974,3051.0
Census tract,Tract 2503,17031250300,-87.76085280,41.91284830,22.693266832917704,48.18181818181818,7.294264339152119,8.93689114781872,4.452335427478831,0.5986787778695294,13.418662262592898,4844.0
Census tract,Tract 2504,17031250400,-87.77540580,41.91290500,21.231527093596057,58.66935483870967,3.3497536945812803,16.520700636942674,5.985369097761028,1.5236713223290403,7.219299836749501,5513.0
Census tract,Tract 2505,17031250500,-87.79679600,41.91461800,9.376114081996436,71.49321266968326,2.5668449197860963,4.716247732573206,4.92710832256874,1.4631319716065478,6.692742285962624,6903.0
Census tract,Tract 2506,17031250600,-87.77063030,41.90569350,44.34108527131783,19.27710843373494,1.007751937984496,9.589770911028236,7.540285801155367,1.937472479084104,6.428885953324527,4542.0
Census tract,Tract 2507,17031250700,-87.76081280,41.90582060,38.54399285395266,23.37662337662337,16.525234479678428,10.474168435951874,3.120567375886525,0.8969996906897618,12.588926693473551,6466.0
Census tract,Tract 2508,17031250800,-87.75147410,41.90618550,27.064803049555277,71.42857142857143,1.2706480304955527,9.499637418419145,1.7319963536918872,2.9335313776457483,10.91719272187152,2693.0
Census tract,Tract 2510,17031251000,-87.74489240,41.89869450,40.375586854460096,22.36842105263158,8.450704225352112,20.5607476635514,2.092050209205021,1.4492753623188406,15.797101449275363,1380.0
Census tract,Tract 2511,17031251100,-87.75201120,41.89862480,42.64538198403649,34.360189573459714,2.33751425313569,7.45697896749522,1.7574186113511956,2.8829225352112675,5.633802816901409,4544.0
Census tract,Tract 2512,17031251200,-87.76060400,41.89854910,25.25,71.50537634408603,2.9166666666666665,18.95845523698069,10.479517307081611,6.458333333333334,26.015625,3840.0
Census tract,Tract 2513,17031251300,-87.77038490,41.89842510,42.590120160213615,19.476744186046517,9.679572763684911,8.987090367428003,1.0977789124329844,0.8748728382502543,7.50762970498474,4915.0
Census tract,Tract 2514,17031251400,-87.77012480,41.89095740,44.60093896713615,42.38227146814405,3.708920187793427,14.022988505747128,2.2515278224509485,0.2424568965517241,5.360991379310344,3712.0
Census tract,Tract 2515,17031251500,-87.76035380,41.89110350,35.59322033898305,46.12794612794613,6.705969049373619,26.19888944977284,5.995055624227441,1.5957446808510638,13.876040703052729,4324.0
Census tract,Tract 2516,17031251600,-87.75180370,41.89140650,37.983870967741936,16.019417475728158,8.709677419354838,13.189600507292326,2.7301365068253416,1.4138240574506284,11.535008976660682,4456.0
Census tract,Tract 2517,17031251700,-87.74447930,41.89138440,35.78199052132701,27.0,10.42654028436019,7.792207792207792,3.095684803001876,1.2393493415956625,10.61192873741286,1291.0
Census tract,Tract 2518,17031251800,-87.74788850,41.88414360,55.97701149425287,26.90815006468305,6.149425287356322,18.877772944758597,3.8318254390633313,0.3333950731616966,7.964437858862753,5399.0
Census tract,Tract 2519,17031251900,-87.76009450,41.88381160,39.46245733788396,35.432230522945574,6.783276450511945,18.425324675324678,5.561250640697078,0.7078254030672434,12.308297286669289,5086.0
Census tract,Tract 2520,17031252000,-87.76987980,41.88367590,53.32817337461301,6.293706293706294,11.64860681114551,27.51748251748252,4.560954816709292,1.1837197989297876,4.588941138316847,6308.0
Census tract,Tract 2521.01,17031252101,-87.76985520,41.87388120,24.011713030746705,64.39393939393939,3.513909224011713,14.285714285714285,14.091273018414732,2.8150134048257374,14.075067024128687,1492.0
Census tract,Tract 2521.02,17031252102,-87.75982760,41.87659900,50.93054925102134,34.31578947368421,6.990467544257831,11.697979439914924,5.011532816104005,1.225071225071225,20.982905982905983,7020.0
Census tract,Tract 2522.01,17031252201,-87.75210510,41.87669580,45.24929444967074,23.303834808259587,3.104421448730009,28.97765741367637,6.4694280078895465,3.734729493891797,4.467713787085515,3258.0
Census tract,Tract 2522.02,17031252202,-87.74458320,41.87675840,50.054704595186,23.161189358372457,6.181619256017505,20.399490012749684,6.041243101945978,2.871587462082912,9.282103134479271,4945.0
Census tract,Tract 2601,17031260100,-87.72333020,41.88437070,56.92567567567568,23.61111111111111,3.3783783783783785,15.980629539951574,6.651884700665188,5.118110236220472,13.287401574803152,1016.0
Census tract,Tract 2602,17031260200,-87.72823020,41.88432430,57.52688172043011,28.235294117647054,3.494623655913978,4.280821917808219,1.1530398322851152,0.4058441558441558,7.305194805194805,1232.0
Census tract,Tract 2603,17031260300,-87.73313620,41.88427660,68.1184668989547,23.26283987915408,8.188153310104529,14.87481590574374,7.008964955175225,3.567625133120341,11.128860489882854,1878.0
Census tract,Tract 2604,17031260400,-87.73804110,41.88421450,54.06593406593407,7.171314741035857,4.395604395604396,25.42372881355932,4.619225967540574,4.15335463258786,4.259850905218317,939.0
Census tract,Tract 2605,17031260500,-87.73772820,41.87666390,41.09149277688604,43.13725490196079,7.223113964686998,19.14634146341464,2.393418100224383,0.6791171477079796,6.22524052065648,1767.0
Census tract,Tract 2606,17031260600,-87.73286700,41.87710760,36.46888567293777,46.22222222222222,5.933429811866859,32.373386295928505,2.699460107978404,1.0425354462051708,9.50792326939116,2398.0
Census tract,Tract 2607,17031260700,-87.72799620,41.87705650,52.07207207207208,0.0,5.9459459459459465,12.157534246575343,3.816793893129771,0.5905511811023622,6.561679790026247,1524.0
Census tract,Tract 2608,17031260800,-87.72309640,41.87708480,60.77265973254086,17.937219730941703,3.863298662704309,38.19530284301607,3.070481507327285,6.096951524237881,16.34182908545727,2001.0
Census tract,Tract 2609,17031260900,-87.72281410,41.87102970,70.4225352112676,11.88118811881188,5.868544600938967,20.614035087719294,2.4390243902439024,0.0,12.369477911646587,1351.0
Census tract,Tract 2610,17031261000,-87.73200940,41.87133790,42.571127502634354,24.581005586592177,4.425711275026344,11.96043165467626,0.5681818181818182,0.7495590828924161,2.6455026455026456,2268.0
Census tract,Tract 2705,17031270500,-87.71779320,41.87624020,56.96,25.69832402234637,3.52,19.897959183673468,4.555555555555555,2.318840579710145,2.753623188405797,1380.0
Census tract,Tract 2712,17031271200,-87.70356210,41.87735970,40.71246819338422,32.142857142857146,8.651399491094146,22.50453720508167,3.5454545454545454,1.3728323699421965,9.176300578034684,1384.0
Census tract,Tract 2713,17031271300,-87.70845280,41.87730400,51.388888888888886,24.675324675324678,10.555555555555555,15.310077519379844,3.0223390275952693,1.4522821576763485,4.875518672199171,964.0
Census tract,Tract 2714,17031271400,-87.71333140,41.87724290,50.09708737864078,28.143712574850294,2.1359223300970878,24.58410351201479,1.098901098901099,0.8094186902133923,14.643119941133186,1359.0
Census tract,Tract 2715,17031271500,-87.71315590,41.87178610,53.97727272727273,21.428571428571427,5.871212121212121,5.7507987220447285,2.092050209205021,0.0,10.340136054421768,1470.0
Census tract,Tract 2718,17031271800,-87.69848970,41.87149640,47.45762711864407,100.0,16.52542372881356,6.944444444444445,1.2987012987012987,0.9146341463414632,8.536585365853659,656.0
Census tract,Tract 2801,17031280100,-87.64349770,41.88545200,0.3970504821327282,94.3089430894309,0.0,2.126428468103573,2.035830618892508,0.9458408914226484,2.6820419797875097,7730.0
Census tract,Tract 2804,17031280400,-87.67188460,41.88600940,33.63970588235294,0.0,3.6764705882352944,0.8130081300813009,1.832208293153327,1.6865776528460996,4.497540407589599,1423.0
Census tract,Tract 2808,17031280800,-87.68890090,41.87859670,46.77002583979328,21.55688622754491,21.96382428940568,12.649164677804295,2.631578947368421,0.0,3.098927294398093,852.0
Census tract,Tract 2809,17031280900,-87.68513240,41.87862610,39.577836411609496,0.0,4.221635883905013,2.6717557251908395,4.252400548696845,0.53475935828877,19.429590017825312,1122.0
Census tract,Tract 2819,17031281900,-87.64292360,41.87863460,1.403338978949915,93.4108527131783,0.9920154851197676,3.024781341107872,1.172879177377892,0.0,1.0520077048451622,6749.0
Census tract,Tract 2827,17031282700,-87.68868120,41.87136680,12.330198537095088,43.70860927152318,5.015673981191222,7.677419354838709,3.457307490832897,1.560410164957646,5.884975479268836,2243.0
Census tract,Tract 2828,17031282800,-87.68491360,41.87026830,8.185053380782918,91.83673469387756,0.0,9.344660194174756,0.411522633744856,0.0,13.484646194926569,1498.0
Census tract,Tract 2831,17031283100,-87.66409200,41.86927410,6.356245380635625,90.47619047619048,3.9911308203991127,10.734870317002882,0.7512850929221035,0.0,10.150238182484426,2729.0
Census tract,Tract 2832,17031283200,-87.65920230,41.86957900,31.362467866323907,30.215827338129497,0.7712082262210797,10.228401191658392,0.597460791635549,0.0,0.9264620729588882,1727.0
Census tract,Tract 2838,17031283800,-87.65375470,41.86341680,28.81667688534641,33.126934984520126,3.862660944206009,4.218985434455048,2.9654654654654657,0.8561643835616438,5.964611872146119,3504.0
Census tract,Tract 2909,17031290900,-87.73245670,41.86241030,55.25936599423631,31.43350604490501,7.204610951008646,21.11231101511879,1.963394342762063,1.0139118132515916,7.168120726243811,4241.0
Census tract,Tract 2912,17031291200,-87.71287460,41.86266110,28.072837632776935,43.6,8.649468892261002,8.664772727272728,2.782931354359926,1.3719512195121952,10.899390243902438,1312.0
Census tract,Tract 2916,17031291600,-87.69221590,41.85764150,12.633451957295376,36.76470588235294,1.9572953736654803,10.416666666666668,4.805077062556664,0.0,5.668299510146956,1429.0
Census tract,Tract 2922,17031292200,-87.71573060,41.85666650,32.61538461538461,36.60130718954248,2.1538461538461537,11.389128559102677,2.385892116182573,1.4173228346456692,13.937007874015746,2540.0
Census tract,Tract 2924,17031292400,-87.72239920,41.85523970,60.31746031746032,19.27710843373494,3.1746031746031744,6.609547123623011,5.660377358490567,0.0,15.58073654390935,1765.0
Census tract,Tract 2925,17031292500,-87.73224280,41.85516130,37.48353096179184,27.20588235294117,8.234519104084322,18.89610389610389,5.238095238095238,1.5024559375902915,24.29933545218145,3461.0
Census tract,Tract 3005,17031300500,-87.72193930,41.84742510,16.352201257861633,59.11330049261084,3.1446540880503147,7.712082262210797,1.0718539102818578,0.5246913580246914,23.98148148148148,3240.0
Census tract,Tract 3006,17031300600,-87.71733430,41.84799040,28.101802757158005,64.36781609195403,6.044538706256628,11.526232114467408,0.957592339261286,0.6238532110091742,24.770642201834864,2844.0
Census tract,Tract 3007,17031300700,-87.71245040,41.84807200,18.884892086330936,45.3416149068323,4.316546762589928,12.239275875639512,0.0,0.0,24.733876017532875,4791.0
Census tract,Tract 3008,17031300800,-87.70758180,41.84811080,42.08782104391052,36.69527896995708,1.6570008285004143,5.453306066802999,0.0,0.0,31.321564885496183,4192.0
Census tract,Tract 3009,17031300900,-87.70269930,41.84817960,15.36030341340076,68.58054226475278,0.0,3.879598662207358,0.7486979166666667,0.127000254000508,17.80543561087122,3937.0
Census tract,Tract 3011,17031301100,-87.69797340,41.84702900,24.83745123537061,37.56613756613756,4.681404421326398,5.429417571569595,0.4419889502762431,0.0,13.158987131589871,2409.0
Census tract,Tract 3012,17031301200,-87.69147710,41.84841710,25.82781456953642,32.30769230769231,4.437086092715232,17.605340008343763,0.0,0.0,12.45920522173162,5209.0
Census tract,Tract 3016,17031301600,-87.71225200,41.84075720,12.042253521126762,68.70229007633588,1.6901408450704225,21.193573068094874,0.9219858156028368,0.0,15.552817985833077,3247.0
Census tract,Tract 3017.01,17031301701,-87.71962540,41.84248050,18.421052631578945,53.05343511450382,4.409672830725462,6.630911750365676,0.9886594940389648,0.0,20.38049940546968,4205.0
Census tract,Tract 3017.02,17031301702,-87.71952440,41.83880620,14.964925954793454,89.91596638655463,5.611847233047545,9.75473801560758,1.0693342531907557,0.0,24.91434165442976,4086.0
Census tract,Tract 3018.01,17031301801,-87.73505090,41.84165970,21.18143459915612,63.20754716981132,0.0,12.508497620666216,1.534356237491661,0.0,16.91140479686735,4086.0
Census tract,Tract 3018.02,17031301802,-87.72775920,41.84518460,14.840989399293289,82.46753246753246,3.297997644287397,7.128514056224899,0.8305647840531563,0.0,14.487228364468166,2623.0
Census tract,Tract 3018.03,17031301803,-87.72787080,41.83954970,11.803823773898586,58.59375,2.244389027431421,12.985179957657024,1.690251572327044,0.3472222222222222,10.795454545454543,3168.0
Census tract,Tract 3102,17031310200,-87.64420910,41.85631000,4.8,68.57142857142857,2.0,5.737704918032787,0.6064281382656156,0.0,6.633771929824562,1824.0
Census tract,Tract 3103,17031310300,-87.64897820,41.85614390,10.459183673469388,53.65853658536586,4.974489795918367,0.1892147587511826,4.545454545454546,0.0,10.021786492374728,1836.0
Census tract,Tract 3104,17031310400,-87.65226130,41.85650690,7.727272727272727,74.33628318584071,2.4242424242424243,10.73684210526316,0.0,0.0,13.324175824175825,1456.0
Census tract,Tract 3105,17031310500,-87.65474000,41.85524800,20.711974110032365,96.29629629629628,0.6472491909385114,10.706401766004417,2.879769618430525,2.5015634771732334,25.57848655409631,1599.0
Census tract,Tract 3106,17031310600,-87.65956370,41.85633300,18.39080459770115,51.57232704402516,2.4265644955300125,5.790711346266901,1.0513036164844407,0.0,9.707686755683868,5542.0
Census tract,Tract 3107,17031310700,-87.66490610,41.85599030,16.0,58.55263157894737,6.666666666666667,14.146341463414632,1.0471204188481675,0.0,19.12850812407681,1354.0
Census tract,Tract 3108,17031310800,-87.66857370,41.85593370,25.58941920644048,77.63440860215054,11.78838412880966,7.897664071190211,2.071005917159764,0.8417871789337363,16.61990071228146,4633.0
Census tract,Tract 3109,17031310900,-87.67467410,41.85577160,16.783974011911205,56.29139072847682,2.1115322144017323,8.573412009718847,4.56749170706813,0.0,12.922262922262922,4914.0
Census tract,Tract 3201.01,17031320101,-87.61705900,41.88502590,0.0,100.0,0.0,5.16571005369376,2.395662589837347,0.6673570360142677,8.606604533425383,8705.0
Census tract,Tract 3201.02,17031320102,-87.62419440,41.88512490,2.2762951334379906,100.0,1.6875981161695446,1.3896037056098816,1.5124378109452736,0.3499723706023209,2.4866457911217537,5429.0
Census tract,Tract 3204,17031320400,-87.61725560,41.87581700,0.0,100.0,5.0492610837438425,11.463550361713969,0.9877384196185286,0.0,12.549933422103862,3004.0
Census tract,Tract 3206,17031320600,-87.61659620,41.87055420,2.8469750889679712,92.49394673123489,1.3961127840131398,4.883775534162949,1.968711548602566,0.7684761281883584,3.15565729234794,6116.0
Census tract,Tract 3301.01,17031330101,-87.61322500,41.85912030,0.8394160583941607,100.0,0.0,1.9298245614035088,0.4875886524822695,0.4390341249251646,7.523448413490322,5011.0
Census tract,Tract 3301.02,17031330102,-87.62398830,41.86357210,9.188138065143413,100.0,0.6643979906011992,3.063457330415755,1.7411491584445733,0.0,1.7053135073307684,9617.0
Census tract,Tract 3301.03,17031330103,-87.62341720,41.85647960,13.092269326683292,24.73684210526316,1.6417290108063174,0.0,3.184119371169731,1.963382317513852,4.227896892315105,8471.0
Census tract,Tract 3302,17031330200,-87.63056800,41.86557830,19.092945128779395,52.36363636363637,4.927211646136618,3.5801863658656203,0.3045685279187817,0.0251952632905013,2.0660115898211138,3969.0
Census tract,Tract 3403,17031340300,-87.63578820,41.84280460,31.16883116883117,43.7037037037037,2.0202020202020203,4.40771349862259,2.865540044085231,0.0,7.656065959952886,1698.0
Census tract,Tract 3404,17031340400,-87.63203560,41.84188570,17.37226277372263,78.26086956521739,3.2116788321167884,8.994708994708994,1.5429831006612784,0.0,15.766871165644172,1630.0
Census tract,Tract 3405,17031340500,-87.63291690,41.83451810,20.209424083769637,47.23247232472325,5.130890052356021,2.8688524590163933,1.289009497964722,0.7060333761232349,7.445442875481387,1558.0
Census tract,Tract 3406,17031340600,-87.63265160,41.82728640,58.0168776371308,29.433962264150946,4.219409282700422,31.379310344827587,2.394526795895097,0.3796507213363705,7.4411541381928625,1317.0
Census tract,Tract 3501,17031350100,-87.60794920,41.84025900,6.229290921139827,84.0,4.108681245858184,7.1830106183635225,1.9319613607727848,1.8450184501845015,3.895038950389504,2439.0
Census tract,Tract 3504,17031350400,-87.62836950,41.84192910,60.682492581602375,16.30094043887147,6.083086053412463,21.79878048780488,0.7943512797881729,0.0,10.973550928531232,1777.0
Census tract,Tract 3510,17031351000,-87.60652820,41.83556750,10.376188507647788,86.875,0.909466721785862,6.7110899571632565,5.011933174224343,1.0209869540555871,9.75609756097561,3526.0
Census tract,Tract 3511,17031351100,-87.61418940,41.82775400,60.14967259120674,13.798977853492334,3.648269410664172,41.21779859484778,1.6,0.0,6.851851851851852,2160.0
Census tract,Tract 3514,17031351400,-87.62409090,41.82740190,67.23926380368098,18.11764705882353,14.969325153374232,13.601532567049809,0.0,0.0,11.47227533460803,1569.0
Census tract,Tract 3515,17031351500,-87.62773090,41.82724020,40.0,30.53435114503817,10.0,17.880794701986755,1.568627450980392,0.0,4.651162790697675,946.0
Census tract,Tract 3602,17031360200,-87.60988760,41.82688550,50.19815059445178,29.49852507374631,8.058124174372523,36.591809775429326,3.1620553359683794,0.0,16.507177033492823,1672.0
Census tract,Tract 3801,17031380100,-87.61009740,41.82020190,42.10526315789473,11.604938271604938,5.44157002676182,10.985626283367557,2.5275437459494494,2.0408163265306123,3.610675039246468,1928.0
Census tract,Tract 3802,17031380200,-87.61498610,41.82057400,42.31391585760518,20.97457627118644,1.779935275080906,0.0,17.635782747603834,12.53627394080093,0.0,1723.0
Census tract,Tract 3806,17031380600,-87.62293560,41.82015100,43.868394815553344,19.244823386114497,1.1964107676969091,16.56019656019656,5.960479429867185,3.3805617698235144,3.803131991051454,4025.0
Census tract,Tract 3812,17031381200,-87.61399920,41.80851140,27.0772238514174,33.88429752066116,5.865102639296188,9.010011123470523,0.0,2.728226652675761,6.873032528856244,1906.0
Census tract,Tract 3814,17031381400,-87.62142980,41.80762020,52.77777777777778,35.858585858585855,3.3068783068783065,26.146788990825687,7.779578606158834,3.777089783281734,17.894736842105264,1615.0
Census tract,Tract 3815,17031381500,-87.62286190,41.81019270,38.38862559241706,24.52830188679245,1.6587677725118484,29.78723404255319,2.1937842778793417,0.7462686567164178,6.865671641791045,670.0
Census tract,Tract 3817,17031381700,-87.62744630,41.80555020,,,,,,,,0.0
Census tract,Tract 3818,17031381800,-87.62119780,41.80384810,30.45751633986928,39.823008849557525,3.3986928104575163,13.652275379229872,6.127659574468085,4.344874405974202,11.20162932790224,1483.0
Census tract,Tract 3819,17031381900,-87.61388850,41.80395570,33.73083475298126,24.277456647398843,1.192504258943782,26.170798898071624,10.092592592592592,7.344213649851632,9.718100890207715,1348.0
Census tract,Tract 3901,17031390100,-87.59054490,41.81355450,20.54263565891473,33.33333333333333,0.516795865633075,12.11111111111111,3.750997605746209,0.8629989212513484,15.102481121898595,1854.0
Census tract,Tract 3902,17031390200,-87.59947650,41.81304100,12.82339707536558,37.142857142857146,1.3498312710911136,9.002433090024331,6.8458093410108765,4.361799816345271,6.473829201101928,2178.0
Census tract,Tract 3903,17031390300,-87.60420890,41.81320060,45.14715090795241,26.352288488210817,3.4439574201628056,29.417040358744394,4.879160966712266,1.3428120063191151,7.50394944707741,2664.0
Census tract,Tract 3904,17031390400,-87.60405820,41.80592430,39.886845827439885,25.05592841163311,4.526166902404526,13.77601585728444,5.356125356125356,1.7911751856705984,6.422018348623854,2289.0
Census tract,Tract 3905,17031390500,-87.59919870,41.80597810,14.463276836158192,68.32298136645963,2.824858757062147,5.302226935312832,4.989308624376337,1.698754246885617,7.984144960362401,1766.0
Census tract,Tract 3906,17031390600,-87.59435040,41.80601810,14.592760180995477,42.780748663101605,4.298642533936651,5.825242718446602,6.541405706332637,4.440789473684211,9.375,1824.0
Census tract,Tract 3907,17031390700,-87.58048870,41.80401640,8.048573849195142,94.17637271214645,0.0,5.318786225707467,4.944845949030049,4.084670084339342,3.985447329254176,6062.0
Census tract,Tract 4003,17031400300,-87.61127280,41.78975400,30.74484944532488,65.21739130434783,5.229793977812995,20.72538860103627,4.613935969868174,1.2490815576781775,4.114621601763409,1361.0
Census tract,Tract 4004,17031400400,-87.61832110,41.79112610,37.76371308016878,47.93388429752066,2.5316455696202533,16.517857142857142,5.998681608437706,3.923357664233577,6.478102189781023,2204.0
Census tract,Tract 4005,17031400500,-87.62317910,41.79104140,40.28520499108734,20.3125,2.941176470588235,8.647654093836247,4.492939666238768,2.3538344722854974,12.148823082763856,2634.0
Census tract,Tract 4008,17031400800,-87.62055800,41.78286330,59.29687500000001,38.33116036505867,3.984375,17.286821705426355,0.0,0.0,4.877167630057803,2768.0
Census tract,Tract 4101,17031410100,-87.58102590,41.80158220,5.337078651685393,100.0,0.0,1.2474012474012477,2.7938342967244703,1.6881386050644158,6.263882718791648,2251.0
Census tract,Tract 4102,17031410200,-87.59426510,41.80167090,4.0682414698162725,92.46231155778896,0.7874015748031495,2.6077097505668934,2.5963149078726966,0.546448087431694,0.936768149882904,1281.0
Census tract,Tract 4105,17031410500,-87.60374230,41.79783080,12.048192771084338,69.14893617021278,7.951807228915662,3.2891507118311245,1.759640584050917,0.3524229074889868,7.63582966226138,3405.0
Census tract,Tract 4106,17031410600,-87.59894220,41.79796870,2.1910604732690624,98.8095238095238,1.8404907975460123,5.567765567765568,1.06847984458475,0.5371530886302597,3.4019695613249774,2249.0
Census tract,Tract 4107,17031410700,-87.59419960,41.79804930,7.974481658692185,86.52849740932642,1.5948963317384368,5.857740585774058,3.020879609062639,1.6922471467926012,3.659976387249114,2541.0
Census tract,Tract 4108,17031410800,-87.58962480,41.79796140,17.79953917050691,73.04582210242587,1.497695852534562,2.0397489539748954,2.46189917936694,1.4186851211072664,5.224913494809689,2890.0
Census tract,Tract 4109,17031410900,-87.57809370,41.79670970,4.025764895330113,93.14641744548288,0.6977992485238862,10.773357174787662,3.556417717426447,2.415458937198068,3.722648479681728,3527.0
Census tract,Tract 4110,17031411000,-87.57746200,41.78722670,0.0,100.0,2.6184538653366585,9.9609375,0.9348612786489748,0.0,4.269547325102881,3931.0
Census tract,Tract 4111,17031411100,-87.58970080,41.79045520,2.032520325203252,100.0,2.2357723577235773,6.727828746177369,2.5654181631605955,0.5443886097152428,3.0569514237855944,2388.0
Census tract,Tract 4112,17031411200,-87.59401710,41.79056180,1.1583011583011582,100.0,0.0,3.465982028241335,1.2987012987012987,0.0,0.3043213633597078,1643.0
Census tract,Tract 4201,17031420100,-87.57950420,41.78256890,43.18975552968568,45.97989949748744,8.265424912689173,17.09039548022599,4.623415361670396,1.289134438305709,6.384284837323512,1629.0
Census tract,Tract 4202,17031420200,-87.59352080,41.78346800,46.98795180722892,35.483870967741936,2.710843373493976,14.979195561719832,2.135774218154081,1.89718482252142,3.549571603427173,1796.0
Census tract,Tract 4203,17031420300,-87.59869700,41.78322410,22.666666666666664,60.49382716049383,2.074074074074074,12.974976830398516,1.747311827956989,0.8016032064128256,5.410821643286573,2495.0
Census tract,Tract 4204,17031420400,-87.60355840,41.78316990,38.3638928067701,38.11320754716981,2.1156558533145278,12.676056338028168,1.348747591522158,1.0550113036925397,8.364732479276563,1327.0
Census tract,Tract 4205,17031420500,-87.60842610,41.78310020,49.52471482889734,41.46341463414634,5.608365019011407,34.413727359389895,3.0141843971631204,2.794117647058824,9.068627450980392,2040.0
Census tract,Tract 4206,17031420600,-87.61327770,41.78301350,43.71196754563895,33.89830508474576,8.012170385395539,25.24977293369664,3.571428571428571,1.8716577540106951,14.24751718869366,2663.0
Census tract,Tract 4207,17031420700,-87.61069330,41.77669140,39.14163090128756,42.99516908212561,4.377682403433476,19.55628594905505,0.9753298909925416,0.4397537379067722,9.98240985048373,2274.0
Census tract,Tract 4208,17031420800,-87.60325690,41.77690970,45.06892895015906,37.102473498233216,9.013785790031813,13.202933985330072,5.94111461619348,3.0146425495262705,9.991386735572782,2322.0
Census tract,Tract 4212,17031421200,-87.60894740,41.77066210,70.68214804063861,12.429378531073446,2.902757619738752,10.021097046413502,4.652567975830816,4.229607250755287,22.104733131923464,1986.0
Census tract,Tract 4301.01,17031430101,-87.57395300,41.76985320,44.83925549915397,47.33606557377049,1.9740552735476595,23.64505844845909,3.711952487008166,3.085351787773933,5.161476355247982,3468.0
Census tract,Tract 4301.02,17031430102,-87.56381430,41.76895280,17.380560131795715,57.168458781362006,1.3179571663920924,10.0,4.977805960684845,3.585544889892716,10.05081874647092,3542.0
Census tract,Tract 4302,17031430200,-87.58135090,41.76976130,40.17758046614872,31.03070175438597,6.696263411024788,18.88412017167382,6.447425356988316,3.0430797433547205,10.504124656278645,5455.0
Census tract,Tract 4303,17031430300,-87.58936010,41.76971630,31.50816522574448,50.621118012422365,2.689721421709894,17.05685618729097,6.407995296884186,2.034548944337812,2.91746641074856,2611.0
Census tract,Tract 4304,17031430400,-87.59030980,41.76219610,39.195230998509686,47.5177304964539,10.655737704918032,7.658643326039387,1.9567027477102412,1.0145417653026716,9.198512005410889,2999.0
Census tract,Tract 4305,17031430500,-87.58127000,41.76431390,47.8520935290919,16.19047619047619,4.023926046764546,25.501583949313623,7.368421052631578,2.988150437918599,9.273570324574962,3882.0
Census tract,Tract 4306,17031430600,-87.57137300,41.76441330,32.97491039426524,44.23791821561338,3.942652329749104,12.628624883068287,5.969230769230769,2.6149684400360687,6.221821460775474,2218.0
Census tract,Tract 4307,17031430700,-87.56089030,41.76527160,35.90944574551132,29.47845804988662,0.624512099921936,28.39943342776204,4.0477426050856256,1.2877662209014362,15.651312530955918,2256.0
